Date,VTI,SPY,EFA,EEM,EMB,TLT,IEF,SHY,LQD,HYG
2021-09-17,214.8159,416.0671,69.8584,45.9108,90.628,128.893,102.8697,76.3449,114.3058,69.1314
2021-09-20,211.0925,409.1295,68.5654,44.6775,90.209,130.4916,103.3907,76.3627,114.6604,68.8878
2021-09-21,211.0737,408.743,69.2422,45.0081,90.3783,130.3792,103.3289,76.3804,114.652,69.0057
2021-09-22,213.2028,412.7302,69.5894,45.5712,90.4346,131.1569,103.426,76.3361,114.9729,69.1314
2021-09-23,215.8007,417.7449,70.3444,45.9287,89.7418,128.1931,102.49,76.2918,114.1791,69.1628
2021-09-24,216.0585,418.433,69.6848,45.3835,89.3713,126.9402,102.1809,76.2652,113.9342,69.0607
2021-09-27,215.5881,417.236,69.6414,45.6784,89.1054,126.4735,101.9072,76.2564,113.8751,68.9978
2021-09-28,211.072,408.8278,68.1228,45.0886,88.5979,124.5035,101.5186,76.2652,112.6591,68.6836
2021-09-29,211.2131,409.5161,67.9666,44.6685,88.6785,124.7196,101.6246,76.2918,112.6338,68.8093
2021-09-30,208.9268,404.5107,67.6975,45.026,88.6623,124.7023,101.7482,76.3095,112.3382,68.7308
2021-10-01,211.8058,409.318,67.8624,44.9813,88.6421,125.7517,102.1635,76.3459,113.1547,68.8955
2021-10-04,208.6163,404.0394,67.1508,44.32,88.2139,125.4316,102.0398,76.3104,112.9685,68.6511
2021-10-05,210.5638,408.2434,67.6108,44.6328,88.2704,124.2203,101.7216,76.3015,112.5032,68.6196
2021-10-06,211.4389,409.9402,67.1595,44.3825,88.0846,124.9212,101.7482,76.2927,112.537,68.5802
2021-10-07,213.4712,413.4844,67.6802,45.2495,88.1815,123.6147,101.3417,76.2661,112.0378,68.5881
2021-10-08,213.0007,412.7302,67.6715,45.4193,87.9633,122.7496,101.1208,76.2395,111.5217,68.3831
2021-10-11,211.4671,409.7422,67.4546,45.3299,87.7209,122.4381,100.8734,76.1775,111.3102,68.1703
2021-10-12,211.3166,408.7336,67.4893,45.0975,88.0038,124.5318,101.3329,76.2129,112.0209,68.2964
2021-10-13,212.2762,410.204,68.1575,45.7231,88.5614,125.743,101.5273,76.1864,112.5878,68.4777
2021-10-14,215.8044,417.104,68.8344,45.8661,88.9411,126.2102,101.7658,76.1864,113.1208,68.8639
2021-10-15,217.084,420.2805,69.4071,46.4202,88.8361,125.4749,101.2622,76.1421,112.7147,68.7457
2021-10-18,217.8743,421.5248,69.1121,46.3041,88.5452,126.0632,101.1208,76.0889,112.6216,68.7142
2021-10-19,219.4644,424.7768,69.5286,46.9207,88.4805,124.3242,100.7585,76.1155,112.004,68.7615
2021-10-20,220.3206,426.4452,69.7716,46.9118,88.529,123.485,100.7143,76.1421,111.7332,68.7851
2021-10-21,220.9227,427.5574,69.4418,46.6079,88.1492,123.3379,100.4492,76.0535,111.4964,68.6117
2021-10-22,220.4993,427.1145,69.8584,46.5096,88.4967,124.6962,100.7054,76.0358,111.9448,68.4462
2021-10-25,221.8542,429.405,69.7195,46.7509,88.5614,124.5059,100.8292,76.0712,111.9955,68.5644
2021-10-26,221.7695,429.7914,69.8584,46.5096,88.7472,125.5354,100.9529,76.0535,112.4778,68.5802
2021-10-27,220.2547,427.8874,69.5807,46.1342,89.2725,127.8195,101.5184,76.0358,113.1631,68.525
2021-10-28,222.6069,432.0161,70.2576,46.1789,89.1028,127.3869,101.2533,76.0446,112.9939,68.6984
2021-10-29,222.8986,432.8926,69.8497,45.5086,88.8038,127.7762,101.2975,76.0535,112.9347,68.5171
2021-11-01,224.0087,433.6373,70.5266,45.8661,88.5589,126.8563,101.2895,76.0189,112.7329,68.4436
2021-11-02,224.705,435.3905,70.3791,45.455,88.6725,127.4193,101.5371,76.0987,113.1653,68.6096
2021-11-03,226.295,438.0486,70.9518,45.6695,88.5346,126.1026,101.2188,76.081,112.877,68.7441
2021-11-04,227.1512,440.113,70.9084,45.5623,89.1751,127.428,101.7671,76.1518,113.4705,68.9259
2021-11-05,228.0262,441.64,71.0126,45.5086,89.848,129.3338,102.3242,76.1873,114.3013,69.1869
2021-11-08,228.4025,442.017,71.0039,45.9287,89.7669,129.0912,101.882,76.0987,114.0385,69.0999
2021-11-09,227.7439,440.556,70.8477,45.7499,89.9291,130.7718,102.3507,76.143,114.3436,69.1552
2021-11-10,225.5047,437.0118,69.9886,45.5623,88.6157,128.3808,101.4752,75.9924,113.1737,68.7678
2021-11-11,225.7776,437.1533,70.2402,46.3487,88.6157,128.1903,101.1481,75.9392,112.8516,68.6492
2021-11-12,227.4523,440.4523,70.622,46.4739,88.8427,127.6272,101.3603,76.0012,112.7329,68.6729
2021-11-15,227.4523,440.6031,70.4919,46.3219,88.6076,126.0246,100.9623,75.9924,111.8767,68.5938
2021-11-16,228.4308,442.347,70.3357,46.3845,88.4049,125.7041,100.8739,75.9924,111.6902,68.6255
2021-11-17,227.4899,441.2724,70.2489,46.1432,88.5022,126.7003,101.2365,76.0189,112.1395,68.5543
2021-11-18,227.8474,442.7711,70.3183,45.5801,88.7292,127.1768,101.2984,76.0101,112.3938,68.4989
2021-11-19,227.1983,441.9793,69.7195,45.5086,88.7049,128.5195,101.5725,75.9924,112.8177,68.4436
2021-11-22,226.1069,440.7351,69.3117,45.1422,87.7887,127.0122,100.8297,75.9038,111.8343,68.1826
2021-11-23,226.1821,441.3195,69.2422,45.0975,87.2374,125.1757,100.4141,75.9038,111.0374,68.0878
2021-11-24,226.9442,442.4978,68.7823,45.035,87.3752,127.1854,100.7236,75.886,111.5715,68.072
2021-11-26,222.0329,432.6287,66.9339,43.5246,86.4023,130.3992,102.0235,76.0367,112.4786,67.5817
2021-11-29,224.1217,437.9356,67.2723,43.6944,87.1482,129.3511,101.7935,76.0721,112.5549,68.0008
2021-11-30,219.6432,429.4145,66.6822,43.6497,87.132,131.3175,102.4038,76.0101,112.8007,67.7162
2021-12-01,216.5477,424.6448,66.3004,43.8106,87.7397,132.1276,102.5967,76.0189,112.8168,67.7257
2021-12-02,220.0666,431.1488,67.1248,44.3468,88.2603,132.2924,102.3755,75.9215,113.0801,68.2255
2021-12-03,217.5168,427.3972,66.8471,43.7212,88.3741,133.8709,102.9773,75.9658,114.0228,68.2255
2021-12-06,220.3112,432.4591,67.4893,44.0608,88.4555,132.0321,102.464,75.9037,113.4453,68.5269
2021-12-07,225.0249,441.4044,68.9125,44.7579,88.9273,130.9653,102.0746,75.8062,113.4963,68.8918
2021-12-08,225.994,442.5732,69.0426,44.9366,88.7971,128.7017,101.7471,75.8328,112.7404,68.876
2021-12-09,223.8394,439.5852,68.4699,44.7221,88.7402,129.4215,102.0038,75.8062,112.647,68.5666
2021-12-10,225.3635,443.7232,68.6174,44.7579,88.7565,129.1093,102.0746,75.8416,112.7744,68.7252
2021-12-13,223.3125,439.7925,67.9747,44.0481,89.1226,131.0174,102.5613,75.886,113.2839,68.7252
2021-12-14,221.6378,436.7668,67.6127,43.9484,88.8948,130.7052,102.3843,75.8416,112.7744,68.6063
2021-12-15,225.0531,443.5912,68.5309,43.8215,88.61,129.4475,102.2338,75.8682,112.9188,68.8681
2021-12-16,222.5316,439.6794,68.5397,43.8759,88.6982,129.4979,102.5315,75.9285,112.9154,68.8171
2021-12-17,221.5155,435.0,67.6745,43.6583,88.5431,130.9653,102.7618,75.8931,113.1792,68.7534
2021-12-20,218.4012,430.3745,67.5244,43.0056,88.0697,129.9842,102.6732,75.9108,112.6857,68.634
2021-12-21,222.6821,438.0175,68.2749,43.7308,88.3309,129.4893,102.2657,75.8665,112.9069,69.0002
2021-12-22,224.8837,442.397,68.9106,43.9393,88.4289,130.0884,102.3632,75.8576,113.0855,69.1833
2021-12-23,226.4361,445.1497,69.3167,44.1659,88.5594,128.9595,102.1506,75.8487,112.9154,69.3823
2021-12-27,229.4095,451.4496,69.8552,44.3654,88.8859,129.2722,102.1861,75.8221,113.2472,69.4539
2021-12-28,228.9374,451.0806,69.8817,44.2203,88.8043,128.7598,102.1684,75.8221,113.1026,69.4221
2021-12-29,229.0696,451.6576,69.8552,44.0209,88.7146,127.3532,101.6457,75.8133,112.4814,69.3106
2021-12-30,228.7014,450.409,69.6721,44.5252,89.1308,128.4212,101.9823,75.8576,112.9324,69.2788
2021-12-31,227.9743,449.2738,69.6102,44.3075,89.0165,128.673,101.8671,75.8487,112.7622,69.2629
2022-01-03,229.419,451.8752,70.0614,44.625,88.135,125.2954,100.9193,75.7601,111.5624,69.231
2022-01-04,228.9846,451.7238,70.4595,44.4708,88.0861,124.7744,100.8662,75.8044,111.656,69.0559
2022-01-05,224.018,443.0497,69.8402,43.7452,87.2454,124.0971,100.441,75.7068,111.0008,68.5226
2022-01-06,223.9613,442.6336,69.4863,43.9447,87.1637,124.4183,100.193,75.6448,110.8562,68.5305
2022-01-07,222.9416,440.8836,69.6898,44.3438,86.9923,123.524,99.8652,75.6271,110.3797,68.3554
2022-01-10,222.5544,440.335,69.044,44.3438,86.6985,123.8279,99.8387,75.5827,110.2776,68.4111
2022-01-11,224.7734,444.3457,69.796,45.3687,86.878,124.6529,100.0778,75.6093,110.6095,68.7295
2022-01-12,225.1227,445.547,70.4772,46.1215,86.6985,124.1753,100.0955,75.5827,110.5328,68.841
2022-01-13,221.8274,439.408,69.9641,45.4685,86.4047,125.278,100.4144,75.6182,110.8817,68.5942
2022-01-14,221.9124,439.5876,69.8933,45.4503,85.6456,123.3851,99.7235,75.5207,109.9032,68.5305
2022-01-18,217.5972,431.8027,68.867,44.6431,84.8538,121.6485,98.9706,75.4054,108.8566,68.1962
2022-01-19,215.3122,427.3191,68.8051,44.8336,85.4252,122.4907,99.2097,75.4409,109.0267,68.1325
2022-01-20,212.8006,422.5894,68.4689,45.0966,85.7272,123.2462,99.4223,75.4231,108.9672,68.0051
2022-01-21,208.5893,414.2938,67.5399,44.4436,86.1843,124.7136,99.9981,75.4852,109.6819,68.0131
2022-01-24,209.9301,416.0531,66.8675,43.8177,85.6048,123.689,99.9095,75.5295,109.3416,67.9415
2022-01-25,206.9936,410.9736,66.4606,43.7361,85.7353,123.4893,99.7767,75.494,109.0353,67.7425
2022-01-26,206.191,409.9425,66.204,43.1828,85.2864,121.9958,99.068,75.361,108.295,67.5116
2022-01-27,204.6613,407.9182,65.8943,42.684,85.768,124.236,99.4843,75.299,108.5417,67.2171
2022-01-28,209.7035,418.049,66.1155,42.8926,86.0374,124.2794,99.7146,75.3256,108.6609,67.4082
2022-01-31,214.1602,425.5787,67.0799,44.2984,86.0129,123.6369,99.7146,75.3256,108.7119,67.424
2022-02-01,215.7938,428.4542,67.7169,44.5705,86.2365,123.2265,99.5799,75.3194,108.8926,67.6917
2022-02-02,217.2195,432.6162,68.2212,44.498,86.6297,123.6439,99.7838,75.3371,108.9012,67.7955
2022-02-03,212.0546,422.4477,67.1418,44.0263,85.8842,122.6788,99.3582,75.275,108.023,67.1884
2022-02-04,213.4615,424.434,67.301,44.1352,85.4747,120.8702,98.5957,75.1242,106.9489,66.9247
2022-02-07,212.9233,423.0719,67.4161,44.0445,85.3764,120.9484,98.6223,75.142,107.145,66.8768
2022-02-08,214.8779,426.5529,67.7611,44.4708,85.1552,120.1397,98.3031,75.0622,106.7443,66.8049
2022-02-09,218.3715,432.796,68.8582,45.1692,85.4583,120.3658,98.4361,75.0533,107.1023,67.1564
2022-02-10,214.6701,425.0205,67.9823,44.8699,84.3361,118.4529,97.5317,74.6719,105.6445,66.2696
2022-02-11,210.5061,416.6397,66.956,44.1896,83.8447,120.2093,98.5425,74.9025,106.4288,66.0379
2022-02-14,209.7318,415.2775,66.5225,43.8812,84.1641,118.7137,97.8598,74.7429,105.4826,65.9261
2022-02-15,213.4615,421.9746,67.7434,44.8336,84.4836,117.366,97.5672,74.7694,104.954,66.0379
2022-02-16,213.6598,422.4477,68.0,45.1601,84.7293,118.0616,97.7711,74.867,105.1074,66.4054
2022-02-17,208.8065,413.4235,66.9029,44.634,84.3361,118.9398,98.2942,74.9114,105.1842,66.1258
2022-02-18,207.1352,410.7466,66.6198,44.1896,84.3689,120.1919,98.6134,74.9202,105.4399,66.2217
2022-02-22,204.7557,406.3386,65.8412,43.5638,83.3041,120.505,98.6046,74.8493,105.3035,66.0699
2022-02-23,200.9883,399.1307,65.3016,43.0558,81.9034,118.8442,98.0903,74.8049,104.3487,65.9501
2022-02-24,204.5102,405.1373,64.4257,42.167,81.0761,118.9225,98.3209,74.867,104.8432,66.4214
2022-02-25,209.0614,414.0763,66.0359,42.947,82.0508,119.0094,98.2942,74.867,105.2694,66.7969
2022-02-28,208.8348,413.0168,64.7796,42.3846,81.2562,121.6179,99.4114,75.0001,106.3948,66.8448
2022-03-01,205.5772,406.7264,63.364,41.8223,80.0034,123.024,100.3796,75.1731,106.7587,66.658
2022-03-02,209.4769,414.2087,64.1603,41.8949,79.8308,118.8187,98.8709,74.9247,105.1356,66.8184
2022-03-03,207.8811,412.1465,62.8951,41.3053,79.4855,120.029,99.2969,74.9247,105.52,66.6179
2022-03-04,205.8038,408.798,61.0726,40.4709,77.7756,122.1011,100.282,75.0045,105.6225,66.1849
2022-03-07,199.4586,396.7469,59.135,38.9561,77.1673,121.1695,99.856,74.9069,104.3411,65.6076
2022-03-08,198.335,393.739,59.6482,39.0831,77.8414,119.9506,99.2082,74.8093,103.7175,65.375
2022-03-09,203.8399,404.2954,62.1431,40.1897,78.5977,118.7752,98.5958,74.765,103.8968,65.9203
2022-03-10,202.924,402.4698,61.3999,39.4369,78.7128,117.0687,98.1433,74.7028,102.7094,65.367
2022-03-11,200.1668,397.3524,60.7364,38.6115,78.1045,117.4605,98.1166,74.6762,102.6667,64.8939
2022-03-14,198.1934,394.4484,61.2938,37.6773,77.94,114.7179,96.8742,74.481,101.1803,64.1241
2022-03-15,202.3291,403.1225,61.8777,37.7317,78.4086,114.5177,96.8298,74.5077,101.9747,64.6053
2022-03-16,207.3902,412.0613,64.0983,40.7702,80.0117,115.6409,96.6967,74.4367,102.8461,65.5114
2022-03-17,210.1662,417.2166,64.638,40.5616,80.5213,114.7789,96.5103,74.4101,103.8541,65.9604
2022-03-18,212.6211,421.7863,65.2662,41.142,80.1925,116.1806,96.7943,74.3923,104.0592,66.1769
2022-03-21,212.4229,421.663,64.8592,40.5071,78.7868,113.4904,95.5341,74.1439,102.6155,65.4151
2022-03-22,215.0289,426.5971,65.4697,41.2418,78.647,112.0363,95.0105,74.0907,102.3677,65.7519
2022-03-23,212.1003,421.1031,64.6203,40.9697,78.7128,114.4916,95.6495,74.1528,102.6582,65.5434
2022-03-24,215.1218,427.451,65.2219,41.1874,79.0251,113.5948,95.117,74.135,102.7009,65.6798
2022-03-25,216.0405,429.5385,65.2573,40.8609,78.8443,112.0189,94.1408,73.931,101.8893,65.2067
2022-03-28,217.4424,432.5939,65.045,40.9969,79.6088,112.9766,94.3538,73.86,102.4531,65.6156
2022-03-29,220.7385,437.9454,66.4871,41.6953,80.3898,113.8299,94.8242,73.8955,103.3159,66.4255
2022-03-30,218.9483,435.2411,66.2128,41.5774,80.4473,114.7179,95.1969,73.9487,103.5551,66.225
2022-03-31,215.6427,428.5423,65.1158,40.9516,80.3651,114.9966,95.3744,73.9487,103.3159,65.9844
2022-04-01,216.5046,429.7567,65.7262,41.6318,80.6565,115.4343,94.7534,73.7943,103.6626,65.9796
2022-04-04,218.3421,433.4383,65.9917,42.3665,80.9701,114.6321,94.6912,73.8387,104.0222,66.4788
2022-04-05,215.1502,427.9634,65.0981,41.5865,79.6661,112.0423,93.5628,73.7055,102.1987,65.6173
2022-04-06,212.678,423.6841,64.3195,41.0423,79.4268,111.1354,93.2341,73.7588,101.5995,65.102
2022-04-07,213.4832,425.819,64.4611,40.7157,79.1957,110.2983,93.0031,73.812,101.1287,64.9973
2022-04-08,212.8201,424.6804,64.4876,40.752,78.5107,109.1036,92.5322,73.7233,100.3325,64.6028
2022-04-11,209.4956,417.4216,63.8064,40.2441,77.5781,107.3771,92.088,73.7411,99.3565,64.16
2022-04-12,208.8515,415.875,63.3286,40.1171,77.867,107.2289,92.5322,73.9275,99.425,64.6512
2022-04-13,211.5888,420.6382,64.0099,40.6432,78.065,107.4469,92.7366,73.9629,99.9387,65.0376
2022-04-14,209.0125,415.4005,63.7179,40.1171,77.3388,105.2931,91.9014,73.8298,98.7744,64.6028
2022-04-18,208.6526,415.5714,63.3463,39.9811,77.2975,104.7698,91.6349,73.8298,98.0211,64.4982
2022-04-19,212.3276,422.2798,63.6471,39.7815,76.9921,103.985,91.0307,73.6611,97.2421,64.4418
2022-04-20,212.0529,421.9667,64.0718,39.5457,77.5203,106.0778,91.7415,73.7055,98.2522,64.6431
2022-04-21,208.5863,415.6568,63.3817,38.7838,76.8188,105.2931,91.2351,73.5813,97.2078,64.2003
2022-04-22,202.9033,404.2515,62.3466,38.4391,76.0018,104.6303,91.2795,73.5635,97.0965,63.8138
2022-04-25,204.0114,406.5952,62.0458,38.158,76.8931,105.6767,91.8659,73.6789,98.1752,64.3532
2022-04-26,198.1958,394.8199,60.3117,37.3235,76.3649,106.7405,92.4789,73.812,98.1238,63.9749
2022-04-27,198.5841,395.9299,60.586,37.7589,76.1586,105.3715,91.9636,73.7765,97.1821,63.6609
2022-04-28,203.4242,405.9309,61.4442,38.3031,76.2989,105.5285,91.8304,73.7233,97.4732,64.0151
2022-04-29,195.951,390.9294,60.7275,38.4391,75.0032,104.1595,91.3417,73.5813,96.3945,63.2261
2022-05-02,197.4286,393.2827,60.5771,38.3847,74.5922,102.354,90.6612,73.5759,95.8231,63.2301
2022-05-03,198.3663,395.0855,61.0283,38.6659,74.907,103.044,90.768,73.5404,96.4409,63.5615
2022-05-04,204.1819,407.1171,62.0989,39.0831,76.1914,103.6118,91.355,73.7357,97.3847,64.2081
2022-05-05,196.6519,392.647,60.0994,37.641,75.0479,100.773,90.4388,73.6115,95.8917,63.0685
2022-05-06,195.0701,390.3033,59.5155,37.124,74.037,99.2881,89.9229,73.6026,95.0766,62.7129
2022-05-09,188.1558,377.8068,57.7195,36.0537,73.3824,100.1615,90.5901,73.7891,95.4113,62.0501
2022-05-10,188.5346,378.6797,58.153,36.226,73.747,101.07,90.8925,73.7446,95.8145,62.4057
2022-05-11,185.1248,372.664,57.8079,35.9721,74.0702,103.0178,91.4529,73.7535,96.2607,62.0339
2022-05-12,185.3237,372.275,57.6664,35.7363,74.1199,102.8257,91.7553,73.8601,96.3036,62.0097
2022-05-13,190.2869,381.1753,59.2677,36.7249,73.9956,101.3058,91.275,73.8335,95.7973,62.0824
2022-05-16,189.3492,379.6286,59.3208,36.5798,73.5978,101.201,91.6575,73.8779,95.9261,61.9935
2022-05-17,193.3936,387.4377,60.4267,37.4777,73.863,99.9781,90.9636,73.718,95.3769,61.9369
2022-05-18,185.8257,371.8195,58.9846,36.5798,73.3907,102.1094,91.613,73.7535,95.7287,61.4277
2022-05-19,185.0017,369.5422,59.5508,37.1603,73.7884,102.354,91.9421,73.8601,95.9861,61.84
2022-05-20,185.0017,369.7035,59.9578,37.3144,74.269,103.5157,92.3691,73.9134,96.458,61.7995
2022-05-23,188.1652,376.6207,60.9753,37.5956,74.3187,101.8124,91.8087,73.8779,96.1148,62.042
2022-05-24,186.2803,373.7457,60.8779,36.9426,74.965,103.8214,92.6004,74.0466,97.3761,62.4138
2022-05-25,188.3547,377.0478,60.8956,37.124,75.6279,104.232,92.7872,74.0999,98.38,63.3595
2022-05-26,192.2096,384.5817,61.568,37.7045,75.8765,103.7603,92.7427,74.1177,98.4057,64.2405
2022-05-27,197.0781,394.0228,62.3112,38.1398,76.0008,104.0136,92.8762,74.1354,98.9205,64.8143
2022-05-31,195.4585,391.812,61.9396,38.675,75.6114,101.8124,91.9066,74.02,98.1912,64.2567
2022-06-01,194.1703,388.6427,61.2849,38.4029,75.4741,101.696,91.3891,73.8822,97.6184,64.0189
2022-06-02,198.1295,396.0439,62.5589,39.065,76.206,101.7486,91.5227,73.9,97.6614,64.2867
2022-06-03,194.9659,389.5442,61.6653,38.4301,75.6904,101.5298,91.3446,73.8733,97.3518,63.8079
2022-06-06,195.5437,390.7303,61.9131,38.6387,74.6924,99.6572,90.6588,73.7756,96.6637,63.3292
2022-06-07,197.6653,394.4782,62.0989,38.7566,75.1331,100.7335,91.0239,73.7844,97.1798,63.4753
2022-06-08,195.449,390.1894,61.2318,38.9652,74.393,99.841,90.6855,73.7311,96.6207,62.9316
2022-06-09,190.77,380.9095,59.9459,38.0432,73.7775,100.1735,90.6053,73.6778,95.9842,62.4286
2022-06-10,185.1059,369.8648,58.4991,37.6224,72.5384,99.5522,89.7147,73.3667,95.0554,61.3656
2022-06-13,177.5474,355.8217,56.5638,36.3052,70.6172,96.4283,88.1204,72.9934,92.8622,59.3128
2022-06-14,177.0454,354.7496,56.0303,36.8083,70.5839,95.212,87.4168,72.8512,92.3806,59.7023
2022-06-15,179.6217,359.807,57.0793,37.2931,72.6964,96.9884,88.637,73.1356,93.8255,60.8626
2022-06-16,173.3515,347.8988,55.8223,36.1497,71.0829,97.7584,89.2159,73.2334,93.9287,59.897
2022-06-17,174.005,348.6488,55.5962,36.2869,71.4655,98.0734,89.2427,73.2156,94.1179,60.0836
2022-06-21,178.22,357.4255,56.4372,36.8723,71.2576,96.4109,88.7795,73.189,93.1718,60.0431
2022-06-22,178.1915,356.7774,56.0574,36.2137,71.3657,99.0622,89.9017,73.4023,93.8513,60.0268
2022-06-23,179.8072,360.2749,55.9941,36.3235,71.8397,99.876,90.4094,73.4645,94.5738,60.4569
2022-06-24,185.6176,371.7293,57.6671,37.1833,71.9312,98.4934,90.0887,73.4467,94.6856,60.8869
2022-06-27,185.047,370.3094,57.4229,37.2291,70.9498,97.6534,89.5811,73.3667,93.8169,60.5137
2022-06-28,181.2336,362.743,57.0341,37.0004,70.4092,98.1084,89.6969,73.349,93.7911,59.8484
2022-06-29,180.9293,362.4476,56.817,36.854,70.6671,99.6397,90.4183,73.4378,94.3501,59.7591
2022-06-30,179.3697,359.5029,56.5096,36.6802,70.9582,100.5147,91.113,73.58,94.634,59.7266
2022-07-01,181.2621,363.3052,56.6452,36.4516,71.9529,101.5467,92.0897,73.8015,95.8301,60.2963
2022-07-05,181.9088,363.9914,55.4335,36.168,71.385,102.3446,92.4287,73.7926,95.8042,60.2393
2022-07-06,182.2702,365.2207,55.4787,35.9485,70.8087,100.6261,91.6437,73.588,95.3299,60.0111
2022-07-07,185.2752,370.6907,56.3197,36.6711,71.0175,99.7405,91.0818,73.5347,95.3213,60.9891
2022-07-08,185.085,370.3858,56.383,36.6711,70.6834,98.6358,90.5287,73.4457,95.1661,61.038
2022-07-11,182.7457,366.1546,55.4696,35.6923,70.0904,100.3368,91.2423,73.4724,95.4334,60.6957
2022-07-12,181.1671,362.9146,55.4606,35.5551,69.8899,100.933,91.4564,73.508,95.5714,60.9402
2022-07-13,180.3777,361.0086,55.4335,35.4728,69.606,102.0903,91.8489,73.4279,96.2872,60.875
2022-07-14,179.579,360.1319,54.6558,35.1527,68.3866,101.2574,91.3405,73.4012,95.6749,60.7609
2022-07-15,183.069,367.0123,55.5239,35.3356,69.0715,101.8273,91.6526,73.4546,96.4424,61.5352
2022-07-18,181.8042,363.9819,55.75,35.5826,69.1048,100.7664,91.385,73.4101,95.7697,60.9402
2022-07-19,186.8823,373.8163,57.2692,36.168,70.1155,100.2228,90.9659,73.33,96.0371,61.7471
2022-07-20,188.3943,376.1988,56.8894,36.0125,70.6667,100.4858,90.8766,73.3212,95.9336,62.0161
2022-07-21,190.2582,380.0297,57.4772,36.4241,71.0592,102.2218,91.9113,73.5258,97.2445,62.7496
2022-07-22,188.1947,376.5037,57.3325,36.0582,71.836,103.9403,92.9639,73.7126,97.9947,62.6681
2022-07-25,188.4514,376.9611,57.7756,36.1863,71.8861,102.9232,92.6338,73.6503,97.1668,62.6518
2022-07-26,186.1215,372.5013,56.9708,35.9027,71.2179,103.0021,92.6695,73.6147,97.1496,62.2117
2022-07-27,191.0094,382.1738,58.3182,36.5705,72.2953,102.4235,92.8568,73.7304,97.7964,62.8963
2022-07-28,193.501,386.9672,58.6166,36.726,73.2308,103.2388,93.7756,73.8905,98.607,63.5402
2022-07-29,196.1351,392.6086,59.4305,36.5522,73.5147,102.9583,93.8113,73.8816,98.8399,63.7277
2022-08-01,195.6787,391.4461,59.5119,36.2412,73.8468,105.4379,94.3599,73.8798,99.0353,63.7473
2022-08-02,194.6231,388.8636,58.5623,36.0674,72.7735,103.2069,93.0553,73.6216,97.825,63.4527
2022-08-03,197.7518,394.9529,58.906,36.3509,74.1738,104.8318,93.4396,73.6483,98.8883,64.0091
2022-08-04,197.5616,394.6862,59.2044,36.6071,74.3331,104.7967,93.9132,73.7462,99.0439,64.1809
2022-08-05,197.495,394.019,58.7884,36.6437,74.1822,102.3021,92.5549,73.4435,97.704,63.8536
2022-08-08,197.6757,393.5616,58.9241,36.6894,75.2806,103.9535,93.1,73.5147,98.093,63.9109
2022-08-09,196.4299,391.9988,58.6076,36.5522,74.0229,103.5494,92.823,73.4435,97.6521,63.4363
2022-08-10,200.909,400.2323,59.9278,37.0095,75.3477,102.8731,92.8766,73.5147,98.5771,64.3855
2022-08-11,200.9185,400.2323,59.9098,37.1559,75.0375,100.4752,92.2601,73.488,97.6262,64.0173
2022-08-12,204.399,407.0078,60.3709,37.5492,75.6076,101.494,92.6264,73.5058,98.7586,64.59
2022-08-15,205.1978,408.685,60.0092,37.3754,75.4651,101.4062,92.9213,73.5681,98.6895,64.4755
2022-08-16,205.6352,409.4855,59.9911,37.3663,74.8111,101.8278,92.8141,73.5058,98.3091,64.1728
2022-08-17,203.7904,406.579,59.5119,37.2108,73.9893,100.765,92.1886,73.4435,97.3841,63.51
2022-08-18,204.3229,407.7607,59.3129,37.0004,73.9055,100.9143,92.3673,73.5503,97.6348,63.6082
2022-08-19,201.4035,402.2812,58.4991,36.4973,72.7819,99.2894,91.572,73.4969,96.4764,62.9618
2022-08-22,197.0956,393.9047,57.5043,36.1772,72.2453,98.9556,91.1699,73.3989,95.828,62.2499
2022-08-23,196.7247,392.9518,57.5314,36.3692,73.0083,98.411,90.9466,73.4345,95.9318,62.4054
2022-08-24,197.5521,394.2096,57.6038,36.3601,72.9412,97.6908,90.6427,73.3544,95.6465,62.479
2022-08-25,200.4145,399.7749,58.2368,37.1468,73.7126,99.0522,91.2235,73.3989,96.632,63.0681
2022-08-26,193.7768,386.243,56.7085,36.5979,72.5639,99.7988,91.1163,73.3812,96.0528,62.029
2022-08-29,192.3598,383.689,56.5819,36.3692,72.1279,98.9732,90.5981,73.3277,95.3439,61.7917
2022-08-30,190.2202,379.477,56.175,35.9393,72.1027,99.2191,90.5713,73.2921,95.465,61.3172
2022-08-31,188.8223,376.5895,55.7952,36.0674,71.5241,98.2705,90.1959,73.2832,94.4621,60.9817
2022-09-01,188.9364,377.7711,55.0446,35.7838,71.3491,96.4713,89.4789,73.2296,93.8935,61.1429
2022-09-02,187.063,373.7877,54.6829,35.4545,71.6015,97.0171,89.9802,73.3902,93.9628,61.1017
2022-09-06,186.3022,372.3774,54.5473,35.0338,70.9452,94.6141,88.9777,73.2296,92.6885,60.9373
2022-09-07,189.7447,379.0672,55.0265,35.3448,72.0224,96.1105,89.5595,73.3367,93.9541,61.8171
2022-09-08,191.2473,381.5448,55.0627,35.1527,72.0476,95.1246,89.2283,73.2475,93.7374,62.0885
2022-09-09,194.4234,387.4722,56.4644,35.6741,72.4852,95.3358,89.2372,73.1851,93.9541,62.3351
2022-09-12,196.5155,391.6367,57.2511,36.2046,72.46,94.5525,89.0224,73.1762,93.7461,62.5242
2022-09-13,188.071,374.6074,55.2617,35.0886,71.3491,94.7725,88.5211,72.9265,93.0699,61.1017
