SPY,EFA,EEM,TLT
321.381195,56.256813,40.664383,140.067474
324.251099,56.697067,40.94133,140.04129
329.46759,57.025093,41.298653,140.487381
327.317383,56.386295,41.128922,141.493439
325.260712,56.291344,40.851986,141.817062
324.858826,55.626659,40.557194,141.572083
324.662415,55.885624,40.700123,141.178406
319.726532,55.678444,40.583996,140.644867
321.007202,55.954678,41.030655,139.306503
320.399597,55.68708,41.146793,138.825348
322.157043,55.73024,41.137852,137.382034
323.250824,56.092808,41.379055,138.221756
317.277161,55.082817,40.843056,139.507629
316.18338,54.651203,41.021725,140.443634
305.376617,53.019699,39.9944,140.574844
308.480286,53.270035,40.396393,139.21022
305.264404,52.993793,39.940792,137.836884
308.685944,53.68438,40.449993,138.869278
314.136108,55.091446,40.628654,138.06369
321.156799,55.695705,41.906124,141.058594
327.420288,57.033718,42.620781,141.303757
327.345428,57.154572,42.81731,139.596176
331.458832,58.820606,43.112114,136.662521
330.972626,59.347191,42.620781,135.874359
333.431244,59.847862,42.897713,136.364777
330.196777,58.976002,42.576122,138.68541
334.768127,59.882397,43.174656,138.501526
338.946899,60.503906,43.710644,138.168808
337.123962,60.443478,43.665981,139.070724
333.066681,60.124088,43.514111,139.473572
334.468964,60.54707,43.585579,140.191666
332.178558,60.728348,43.826782,141.43512
334.169769,60.650673,43.942909,140.787125
339.554565,61.557053,44.532505,139.385941
339.031036,61.479362,44.282383,138.956894
339.97522,61.902355,44.702244,140.305496
338.470123,60.555706,43.531982,140.130341
342.172119,61.980038,44.38958,138.064163
342.891998,61.988674,44.452114,136.968445
342.798523,62.092262,44.961311,138.072906
345.752563,62.618832,45.425842,136.04805
345.042023,62.109516,45.425842,137.275223
346.051666,62.325333,45.443707,137.923935
342.948029,62.411659,45.050644,137.468094
342.835846,62.497982,45.63131,138.686539
342.433868,62.308064,45.309708,139.177444
340.900696,62.346424,45.074135,138.791748
345.509521,62.982697,45.561523,138.327209
346.051666,63.226738,45.778137,137.959015
347.986847,63.671272,46.075977,137.593933
346.597351,63.340054,46.021835,137.181534
345.358093,62.529446,45.344906,137.725586
344.776062,62.372562,44.983879,138.436371
345.085907,63.043697,45.444195,137.479889
346.428375,63.069862,45.245625,138.023972
349.40448,63.584114,45.371983,138.085403
348.737854,63.993767,46.048908,137.909851
349.235504,64.080925,46.662651,138.20816
351.009888,63.592823,46.635578,138.410034
346.231293,63.924015,46.933418,138.243286
348.615845,64.586449,48.06163,137.216675
350.700043,65.327332,47.655479,134.39978
355.910553,65.397057,48.106758,133.215164
357.938477,66.007187,49.379372,132.785202
355.525635,65.144295,48.711479,132.565826
355.600739,65.440651,49.189842,132.460495
356.558289,65.353485,49.298141,133.952286
355.309784,65.876457,49.758457,132.697464
352.718506,64.847946,49.054451,133.223923
355.488037,65.318611,49.86676,133.653961
360.407593,65.76313,50.742252,133.785583
360.736145,65.81543,50.832504,132.846649
359.45932,65.501663,50.390251,133.276627
360.877014,65.423203,50.769333,134.847321
360.31366,65.519081,50.399273,134.592865
351.507416,64.01992,49.000298,134.935104
354.530518,64.429573,49.343269,134.189209
347.432983,63.096016,48.115784,133.381927
353.216125,63.845596,49.415478,133.536575
358.210754,64.490585,50.056297,132.675537
358.49234,64.647476,50.309013,131.498306
362.566833,64.717209,50.327072,131.146957
363.993835,65.118141,50.760307,130.048737
366.622589,65.571388,50.850555,130.619751
366.37851,65.928734,51.392094,130.7164
366.218872,65.702126,51.572605,131.586121
366.810394,66.146652,52.12318,130.865799
368.622284,66.512726,52.168304,129.24057
368.303101,66.992111,52.294662,127.272598
368.387634,66.599884,52.312717,128.080811
366.819855,66.268669,51.590656,127.562508
366.171967,66.460419,51.92461,125.866982
363.355438,66.294815,50.399273,124.909294
363.796722,66.355843,50.624908,124.549133
367.805542,66.565018,50.299992,123.732132
358.942932,65.431931,49.153732,121.711494
357.093506,64.508018,48.494858,125.735161
365.749542,65.719559,49.794548,124.074448
362.895416,65.649834,49.307175,124.083298
358.088715,65.248878,49.20789,122.737534
353.65744,64.630051,48.06163,121.945946
360.163452,65.048401,48.585117,122.18338
358.370331,64.821808,47.276398,121.233391
363.486938,65.693413,48.314342,122.913467
365.749542,65.972321,48.097733,123.159721
369.457886,66.320976,49.614052,122.271385
369.955444,66.486572,48.729527,119.676582
372.161774,66.538864,48.846863,120.380264
371.692322,66.652184,49.054451,119.8965
372.959747,67.044411,49.11763,118.999344
367.533295,66.43428,48.215057,117.794266
366.85318,66.617317,48.81076,118.524338
369.782562,66.678337,48.666344,119.852524
366.87204,65.754417,47.73671,120.934387
365.00708,65.423203,46.6446,121.585274
367.060455,65.911316,46.86121,120.626549
372.975616,66.765488,48.079678,120.204338
372.787262,66.504013,47.745728,119.183998
371.798187,66.416847,47.89917,119.808495
373.305267,66.129211,48.142853,119.140015
377.336609,66.992111,48.612198,121.117386
382.752655,67.968323,48.801731,120.588943
382.52655,67.244888,49.072502,121.408051
382.969208,67.384346,48.350449,120.562523
384.787079,67.767853,48.747578,121.5578
387.584564,67.977028,48.332397,121.117386
387.725891,67.602242,48.043571,121.064552
388.874939,67.994469,48.242146,121.971779
387.546936,68.046768,48.485844,121.584244
391.710083,68.613304,48.928089,123.618851
393.019379,69.110123,49.054451,122.658791
391.08844,68.988106,48.873936,122.30648
388.225067,67.750412,48.476807,122.870209
391.898468,68.447693,48.774658,123.116806
388.319183,68.221085,48.603172,123.65406
392.529633,68.918373,49.307175,123.363434
393.34903,68.970673,49.37035,123.187271
393.264252,68.744057,49.343269,122.112724
393.151184,68.918373,49.713326,122.191971
395.656677,68.944519,49.595989,121.830856
393.057068,68.081627,48.720501,122.112724
393.904724,68.831207,48.720501,122.185852
391.474609,67.811424,48.169937,123.015076
391.597046,68.735344,48.395576,123.217918
394.724243,69.301888,48.855885,123.420845
397.596954,70.086342,49.361324,122.812187
393.659821,69.711548,48.476807,121.568474
390.146545,68.796349,48.341427,120.88044
381.857819,67.698105,47.005627,119.610291
386.444885,68.203659,46.942448,119.795464
392.378845,69.345467,47.790855,120.91571
391.380432,69.214729,47.745728,120.659935
388.008423,69.3629,48.386551,120.351196
386.991211,68.752777,48.242146,120.06012
391.154449,69.659248,48.521931,121.048042
390.834229,69.755127,47.962349,121.436127
394.818451,70.182213,48.359482,121.885986
393.942413,70.199638,48.837841,123.015076
394.724243,70.156059,49.198864,122.803383
394.931427,70.286812,49.20789,122.309418
395.637848,70.452415,49.523781,122.115341
395.289337,70.705177,50.543686,122.087997
395.91098,70.940514,50.624908,122.370628
394.44165,70.591873,50.083374,121.91127
398.049133,71.193291,50.534664,123.580856
397.662933,71.428619,50.28194,123.201004
397.747772,71.393753,50.03825,124.066704
397.154327,71.201996,49.893833,125.16201
399.000458,71.398148,50.29361,125.912865
399.65976,71.56601,50.121376,125.709648
400.554657,71.689705,50.257351,124.746841
399.819885,71.778053,49.912876,124.596725
397.587585,71.336281,49.232986,124.490662
397.45575,70.841515,49.50494,126.354561
392.093903,69.374847,49.160461,128.730728
397.707092,70.284897,49.368961,126.575401
399.833344,70.293716,49.14233,126.884552
399.351379,69.843117,49.441486,126.557716
401.713898,70.514618,49.894745,126.760895
403.140747,70.664818,50.311745,125.444695
403.953552,70.214211,50.357071,126.73439
404.170868,70.231888,50.320801,126.946411
404.511047,69.692924,49.994457,127.511734
406.750641,69.860794,49.71344,127.518845
409.859589,70.09935,49.659042,128.288269
409.113129,69.639915,48.788788,129.792007
410.55899,70.019829,48.734394,130.941772
407.213715,69.118637,47.719097,131.454865
411.560577,70.293716,48.544029,129.606201
413.03476,70.594124,48.589352,129.438141
411.62674,70.223053,48.634689,128.44751
412.240967,70.38208,48.843185,129.906952
410.832947,69.710594,48.961029,131.339828
407.610565,69.198158,48.580292,131.092239
401.591003,67.94355,47.76442,133.966827
407.346069,68.438309,47.91853,132.675476
410.644012,69.480881,48.226753,130.994919
411.503876,69.507401,48.317402,132.233185
415.737457,69.993332,47.60125,131.348679
416.758057,70.09053,46.694729,130.959549
414.858643,69.807785,45.751957,132.357025
414.688507,70.108177,46.993889,132.365891
416.408356,70.594124,47.22958,131.63176
414.386169,70.231888,46.776321,132.250916
413.516693,70.585289,47.111736,133.430511
416.88089,71.088913,47.311169,133.501297
414.830322,70.876862,47.55592,133.775879
417.457367,71.221436,47.483406,133.093994
418.147186,70.956367,47.084541,130.87117
417.806915,70.921028,47.238647,130.401794
418.326782,71.08007,47.302101,129.799606
419.366211,71.56601,47.429012,129.719864
420.623016,71.504158,47.012016,129.507385
421.388489,71.937088,46.894173,131.55304
422.380737,71.56601,46.468102,131.871887
419.611938,70.894524,45.615982,131.818771
415.019287,70.620644,45.688499,132.261566
415.661835,69.922646,44.908894,133.235641
418.969299,70.196548,44.872635,133.324219
422.654785,70.850357,45.552528,133.235641
423.325684,71.000557,46.585953,132.19957
424.21402,71.027061,46.640347,131.101425
421.709778,70.655983,46.196152,131.464462
425.480286,71.300941,46.767258,132.358963
427.351288,71.283279,46.866974,132.704346
426.718292,71.24794,47.510609,131.801056
426.944946,71.892921,48.11797,132.021851
428.258514,72.184486,47.900402,132.598145
428.154602,72.511383,48.154236,131.392273
426.623657,72.564407,48.435249,130.283859
426.103973,71.990105,47.728161,131.170593
424.280151,71.866417,47.637516,132.757767
420.934875,71.707382,47.583126,131.587402
422.012146,72.272842,47.710033,132.385376
419.734741,71.972427,47.311169,133.990311
423.240601,72.184486,47.302101,133.520386
422.569733,72.069633,46.767258,132.908524
418.4534,71.124252,46.567818,132.270111
411.476105,69.807785,45.316826,133.910538
411.087372,70.496948,45.652241,133.795227
415.097412,70.850357,46.223351,134.593262
420.140869,71.619026,46.585953,131.551895
420.833008,70.947533,46.032978,130.266144
419.629028,70.903366,46.33213,129.787292
411.172699,69.357193,45.733826,127.765587
411.864716,69.198158,45.307762,127.987305
406.830841,68.924255,45.670368,127.969543
411.66568,69.092125,45.625042,129.046494
406.356781,68.367622,44.95422,128.718033
410.5849,68.835899,45.2715,127.475098
412.29129,68.376465,45.017673,128.194168
415.855896,68.906578,45.896999,126.853546
415.097412,68.897743,46.069244,125.965759
412.092285,68.676872,45.978584,125.646141
411.07782,68.712196,45.742893,127.79464
412.556702,69.392525,46.377453,129.037628
419.496277,70.08168,46.522495,129.517014
422.69104,70.664818,47.084541,128.76239
423.942474,70.36441,46.966694,129.366119
427.213104,70.788506,47.592186,127.581581
428.891083,71.035904,47.583126,126.720398
430.009644,70.70015,47.27491,126.569458
429.564178,71.124252,47.175186,127.963341
431.867828,70.982872,47.419949,127.768021
432.256439,71.124252,47.175186,128.8246
430.341553,70.841515,46.794449,131.168518
434.493835,71.53067,46.839783,130.724457
435.375549,71.115402,46.159893,131.124069
436.124451,71.804558,46.522495,130.179947
437.887695,71.654373,46.105495,130.757797
440.561096,72.237503,46.323063,129.40657
442.637238,72.193306,46.214279,130.766693
444.173096,72.299339,46.159893,132.722412
444.552246,72.29052,46.585953,132.473495
443.082825,72.131477,46.404648,134.198105
439.518402,71.256767,46.214279,131.744537
439.660583,71.513,47.012016,131.548965
442.978577,71.901756,47.138924,130.97113
443.130249,71.769234,46.984818,129.326538
444.884064,71.610199,47.048279,128.997681
443.803314,71.521828,46.803524,130.019913
445.310699,71.592522,46.232414,130.508865
444.514374,70.982872,46.159893,131.88681
443.263,70.567627,45.788216,130.340012
443.850677,70.496948,45.742893,128.455322
445.035736,70.028664,45.679436,130.517822
435.110077,68.146744,44.147423,133.815811
440.447418,68.491325,44.319653,132.740189
431.877319,67.890503,44.274338,134.758072
427.080383,67.50177,44.437508,135.589447
433.621735,68.341118,44.981411,135.758499
429.848541,68.058395,44.346855,137.378418
434.939423,68.712196,44.691334,135.491486
443.936066,70.161209,45.398411,134.39679
445.111603,70.293716,45.579716,132.073715
442.106354,69.710594,45.36216,132.812454
446.268158,69.860794,45.398411,132.492081
442.314941,69.20639,44.678448,134.45015
439.27182,68.837845,44.577305,134.129761
446.135437,69.772697,44.448574,132.839172
442.201294,69.781693,44.503742,132.890869
437.494904,68.900764,44.283062,134.396713
432.842865,68.747971,43.621021,133.389862
440.529755,69.512032,44.356625,132.881973
444.934418,70.159241,44.568108,133.496719
447.70282,70.572731,44.797981,132.338455
454.038727,71.121063,45.000271,132.65918
453.667725,71.148026,44.853153,132.133514
454.248108,71.121063,44.650867,130.689987
452.992279,70.934608,45.162373,131.785965
451.850647,70.871559,44.941582,132.044373
454.466919,71.330925,45.26358,128.578201
454.314728,71.736267,45.107174,128.043533
445.590851,71.105743,44.371181,127.348587
445.172272,70.745438,44.573586,127.678261
443.412262,70.952606,44.978374,126.760468
442.860504,70.295074,44.978374,127.072311
446.894226,71.060707,46.017971,127.918816
448.102386,71.754288,46.781563,127.428772
441.928223,71.23185,46.119171,128.56041
442.108948,71.15979,46.100777,126.61792
434.279327,70.114914,45.281975,124.835785
429.77002,70.051849,45.475178,125.700111
425.013306,69.709572,45.741974,126.475334
416.669952,68.763771,45.079578,127.981178
418.439545,68.079201,44.44479,126.929771
413.330719,67.664864,44.361988,126.724815
412.293823,67.403641,43.800789,125.19223
410.257843,67.088371,43.294804,127.491142
420.446808,67.313568,43.506397,127.53566
428.019501,68.295387,44.932381,126.876266
430.91156,68.943924,45.208378,126.455116
435.097504,69.457359,45.134781,126.883469
424.870575,68.358444,44.656387,125.893005
426.868347,68.520569,44.766781,124.03701
425.498444,68.637665,44.674786,124.11731
428.99942,68.98896,45.107174,123.287506
435.27829,70.105911,45.815575,123.519516
427.458282,69.214142,45.511974,121.556465
419.029266,68.169281,44.82198,123.358856
417.659332,67.727905,44.50919,121.824211
424.394867,68.970955,45.475178,120.441116
424.870575,69.23217,45.80637,121.154961
415.794708,68.115242,45.272774,122.056107
413.102509,67.826996,44.82198,123.341026
408.669159,67.034325,44.187183,123.662254
401.419891,66.484856,43.671997,121.958008
407.460968,65.593109,42.770397,122.038338
416.451172,67.232483,43.561592,122.127556
415.38562,65.953423,42.991199,124.804359
409.059235,64.512207,42.420803,126.247368
416.584351,65.322884,42.4944,121.931824
414.510437,64.034798,41.896408,123.173828
411.142639,62.179241,41.050022,125.300285
399.022522,60.206581,39.513634,124.344292
395.997253,60.729027,39.642426,123.093399
406.614258,63.269157,40.76482,121.887215
404.778168,62.512531,40.001228,120.136047
399.631409,61.836956,39.164032,120.538086
396.710724,62.404434,38.216438,117.723648
405.434631,62.99894,38.271641,117.518181
414.424774,65.259827,41.353619,118.670715
419.609619,65.809296,41.142017,117.786201
424.205536,66.44883,41.730812,119.224678
424.081543,66.034477,41.086815,116.463837
429.043793,66.656021,41.832012,114.971748
423.518463,65.791275,41.556007,117.491341
429.90274,66.403801,41.77681,116.571083
432.002136,66.439827,41.44561,114.953896
435.075012,66.22364,41.583611,115.936691
440.457275,67.691887,42.292007,116.812317
437.737549,67.412651,42.172405,117.723648
431.000153,66.2957,41.537617,118.009544
432.22168,66.917229,42.227608,118.458771
435.924347,67.187462,42.972797,117.635536
430.417999,66.277695,42.181606,114.977867
426.114105,65.485023,41.629608,114.047203
428.261261,65.62915,41.298416,113.188164
427.11615,65.656174,41.335217,111.962242
419.815765,64.962585,40.820015,110.19046
418.260223,64.476173,40.691223,110.038315
423.050781,65.169754,41.224815,110.262054
417.783051,64.872513,40.691223,108.051781
417.954865,64.494194,40.553223,107.514877
424.701782,64.800453,40.350822,106.709557
424.386841,65.232819,40.111626,108.85714
418.040741,64.53022,39.338833,108.051781
406.570099,63.476341,38.989239,107.371696
408.927216,63.170082,38.704041,108.445511
397.08432,61.404594,37.857651,109.537224
398.200836,61.683834,38.299244,108.132309
408.259155,62.557556,38.851231,108.293396
393.171661,61.827942,38.989239,106.888504
395.538361,61.67482,38.93404,105.035698
397.351501,62.134209,39.219234,105.743858
409.452026,63.224129,39.642426,106.326485
394.898956,61.188416,38.179646,103.413315
392.54184,60.593914,37.655251,101.889481
379.973785,58.765369,36.56966,102.785843
380.851624,59.206745,36.744453,103.718048
374.801392,58.85545,36.486858,105.716957
374.410126,58.711334,36.247658,105.519768
383.361481,60.341698,37.25045,103.960083
381.806,60.395752,37.103252,103.852531
389.659882,61.521694,38.014042,102.59761
373.952087,60.053452,37.103252,104.784737
371.661774,60.629932,37.692047,105.035698
371.824005,61.044296,37.848446,106.227875
378.780823,62.080158,38.133648,104.47998
375.889374,61.981075,37.471249,106.541611
379.210266,61.9991,37.655251,106.962906
386.787415,62.683666,38.244041,106.478851
396.282684,63.440308,38.685638,106.738808
394.059174,63.061993,39.228432,104.47998
390.871826,62.395416,38.952435,104.360565
398.315399,63.69252,39.624031,104.414429
391.778351,62.782757,38.980034,104.189919
392.971283,63.034969,39.191628,102.268311
396.740784,63.224129,39.311237,103.372795
392.427307,62.341381,39.522831,102.456886
383.094269,61.032169,38.587605,102.798126
371.986176,59.559078,38.160809,102.160568
357.862579,57.58881,36.82476,98.954857
356.784241,57.045605,37.33506,97.706673
361.870636,58.113602,37.82679,99.529541
349.894104,56.833851,36.667034,100.31974
350.648438,56.60368,36.806202,100.643005
359.475525,57.459915,37.400002,98.936897
358.823883,57.073227,36.731983,101.657692
362.341217,57.008778,36.843315,102.492798
373.86142,58.712044,37.715458,101.074013
372.433441,58.463463,37.761852,100.211975
364.823517,58.067566,37.529892,100.678917
364.526459,57.846607,37.381451,102.250351
361.564911,57.533569,37.205162,103.1483
365.389008,57.671673,36.973206,104.207283
366.07901,56.437954,36.685589,105.026047
367.31543,56.48399,36.462917,103.262581
372.816742,57.340225,37.195885,102.353836
372.510101,57.404675,37.195885,101.220192
368.254669,56.474785,36.203133,102.965652
364.996033,56.465576,36.063957,103.577477
363.079193,56.437954,35.98045,104.765144
362.197449,55.646164,35.65572,103.910355
369.117218,56.530025,35.841286,104.495201
366.069489,56.760197,36.091793,103.40654
375.960388,58.30695,36.685589,102.848709
378.356415,57.920254,36.527859,103.118614
382.20929,58.5187,36.945377,104.900085
378.663208,58.371391,36.574253,106.663582
379.123199,58.822529,36.704151,105.619881
374.637817,58.003117,36.416519,105.700859
384.365753,59.374935,37.093822,105.107025
389.186676,59.678761,37.25156,105.943764
394.860474,60.507378,37.075275,105.655869
393.691162,60.590237,36.759811,108.200424
391.093933,59.623524,36.583527,105.910957
397.218201,59.973377,36.871151,107.578514
396.949829,60.277214,37.130939,107.542412
396.278931,59.853691,37.168049,104.982559
395.818909,59.991806,37.214439,106.677124
394.247131,59.669552,37.075275,106.262466
402.527832,61.013756,37.539173,105.56842
402.527832,60.995342,37.687622,103.107689
409.342285,61.464901,38.086582,104.15329
411.029053,61.096619,37.910297,104.063133
411.834198,61.078201,37.90102,104.495804
408.91098,60.590237,37.743294,103.405128
410.099396,60.387691,37.529892,103.558365
404.588531,59.559078,37.019604,101.890846
396.16391,58.546322,36.694866,101.548347
395.205566,58.573944,36.889709,100.989487
396.470673,58.647598,36.880432,100.250351
402.067871,59.292076,37.678349,101.647476
388.458221,57.736118,37.121658,102.413651
385.889679,57.607224,36.889709,101.566353
381.653442,57.192913,36.45364,101.818726
378.74939,56.806225,36.583527,100.845268
379.937866,56.042057,36.295906,98.99897
375.931641,55.673786,35.961899,99.558983
374.513214,55.535686,35.53511,97.093071
381.241333,56.023643,35.850559,98.628624
383.733215,56.060474,35.65572,97.616928
389.69458,57.487534,36.18457,97.833717
393.882874,58.288528,36.722706,97.029823
376.75592,56.263023,35.590771,97.255646
378.193481,56.447163,35.767056,97.589851
373.899719,55.949993,35.38665,97.526627
371.047363,55.609344,35.06192,96.713684
373.924805,55.802685,35.173264,96.939484
369.63269,54.854382,34.978416,95.972984
363.184845,54.136238,34.393898,97.580818
360.134247,53.979729,34.226894,95.087776
354.100189,52.258041,33.382584,95.476166
350.597229,51.484673,32.974354,93.651581
349.70224,51.134815,32.937241,91.185646
356.583099,52.368526,33.224865,94.238708
349.134399,51.751667,32.482613,93.750954
343.735565,51.567532,32.361996,92.540527
352.810638,52.589493,32.89085,94.010971
363.743073,54.697861,33.96711,93.748405
362.896149,54.117828,33.985664,92.852028
359.152618,53.169525,33.781548,92.335907
349.134399,52.322498,33.076405,91.439545
346.468628,52.027874,32.612507,90.017998
344.274445,51.457054,32.092934,90.416397
343.138885,51.291325,32.130043,90.860054
352.194733,52.350117,32.222824,89.990837
344.16861,51.567532,31.740362,89.248413
353.012726,52.838081,32.612507,88.813766
357.160522,53.215561,32.621784,89.022034
354.629517,52.561874,32.027985,87.401291
351.655792,52.442184,32.232105,85.907333
360.201599,53.390491,32.723843,84.359062
364.609192,53.399693,31.480576,83.66185
370.431396,54.578175,31.740362,86.097481
367.640564,55.093758,32.259937,87.337914
365.677399,54.578175,32.00943,88.252419
374.377075,55.121376,31.814589,87.64579
371.672821,54.605793,31.721802,87.021011
370.046478,55.038513,32.306328,87.83429
360.759705,54.237522,32.037266,87.453064
357.045074,53.777176,32.222824,86.981071
362.18399,55.931576,33.586704,85.519737
365.648499,56.10651,33.605263,84.666565
367.621338,56.741783,33.846489,85.592377
360.047546,55.949993,33.261967,85.873734
379.833679,59.089527,34.468124,89.177643
383.509888,60.268002,35.405212,88.850868
380.247498,59.632725,35.191818,88.633034
383.490662,60.028622,35.999008,90.067139
380.565125,59.890522,35.423767,92.036766
379.400604,59.862896,35.488712,91.065582
381.12326,59.98259,35.284592,90.439278
379.737488,59.53146,34.839249,90.820503
384.847534,60.360065,34.922752,92.109367
387.272736,61.022961,35.210369,93.715912
387.186096,61.335999,35.043365,93.39827
381.007782,60.544212,34.885635,93.661484
380.353424,60.719131,35.637161,92.56321
392.334747,61.796337,36.667034,93.24395
392.046051,62.394791,36.546417,96.222717
391.593689,62.348743,36.685589,97.432785
384.549194,61.529343,36.268074,96.068039
379.006073,61.253132,36.221691,97.305412
378.361237,61.253132,36.008289,99.598145
381.325348,61.566166,36.444351,99.325195
378.476746,61.602993,36.203133,96.741295
383.933319,61.787136,36.091793,97.050644
386.839661,62.663441,36.349884,97.987762
384.366394,62.607979,36.368725,98.406281
374.964142,61.008812,35.530388,98.79026
370.537262,60.472672,35.634003,97.686707
367.395233,60.324776,35.662258,96.045052
367.89801,60.565102,35.652843,94.339577
373.398926,61.19368,35.973106,94.576668
368.072052,60.694523,35.652843,94.558464
370.18927,60.907127,35.605743,93.17218
368.72937,60.999561,36.133236,91.329887
364.146881,60.352505,35.605743,90.791824
370.70163,61.304607,36.199173,91.822403
369.725159,60.676025,35.69994,90.800919
368.168671,61.21217,36.001362,92.533791
371.011047,62.025627,37.084602,93.801476
366.77652,61.406292,36.971573,94.193649
375.1875,62.977722,37.743969,95.926476
374.974792,63.245789,38.026554,96.437241
377.604462,63.430679,38.299721,94.841179
382.380341,63.911339,38.459854,96.382492
383.772461,64.854225,38.648243,98.27951
385.261292,65.196228,38.902573,97.358376
384.555542,65.399582,38.685928,96.729073
378.484192,65.168503,38.422176,99.072975
375.728912,65.066811,38.71418,98.452782
382.728363,65.639931,39.30761,96.85675
387.320557,65.908005,39.590195,96.400742
386.904877,65.824814,39.618458,97.787025
387.049896,66.25927,39.656128,98.024155
391.30365,66.314728,40.032909,97.56813
392.20282,66.18531,39.844521,97.321877
387.281921,65.760101,39.043865,96.966202
392.976196,66.139099,38.959091,97.741409
397.152679,66.730698,39.439484,98.916374
402.93399,66.638252,39.203999,99.044411
398.651245,66.018921,38.506954,97.563118
396.214966,65.344131,37.94178,96.840752
401.396851,65.898758,38.092495,96.06356
397.00766,65.492027,38.045395,96.520744
393.565948,65.612198,38.224369,95.606369
394.484406,65.325645,37.857006,94.536552
399.115234,65.981949,38.167854,95.332054
398.93161,66.102119,38.10191,95.112625
400.227081,65.80632,37.781651,94.2257
394.71637,65.48278,37.791069,92.890701
393.730316,65.649178,37.376614,93.613045
385.831665,64.928154,36.905636,91.793457
385.300018,64.56765,36.726665,92.634682
387.349579,64.900429,36.905636,93.539902
383.211792,63.818909,36.076721,92.323792
384.516907,64.576904,36.26511,92.579796
383.095734,64.105469,36.010784,93.000404
381.626221,64.447479,36.78318,92.001289
384.594208,64.576904,36.915058,91.185493
390.762268,65.51976,37.24474,93.394569
391.03299,65.353371,37.112865,92.670441
385.038971,64.262604,36.491177,93.238747
385.667389,64.613876,36.641895,93.330399
378.55188,64.142441,35.831814,93.559547
373.0896,63.458408,35.643425,96.786064
372.557831,63.023941,35.69994,97.006065
378.716248,63.865128,35.718777,95.411125
376.347626,61.886955,35.106514,97.253548
382.950653,62.848312,35.643425,96.492752
378.472931,62.099567,35.426773,97.941017
382.112244,63.070175,35.558647,97.079384
387.129547,64.02227,35.87891,96.245247
380.530365,63.800426,36.020203,97.528526
381.559082,63.809673,36.51944,97.528526
384.062866,63.615551,36.425243,97.941017
384.781036,64.216393,36.227432,95.640289
383.917328,64.244125,36.745502,95.814445
389.497498,65.020599,36.849117,95.621956
391.778107,65.778587,37.21648,96.061935
397.300049,66.111359,37.16938,97.501022
398.813995,66.638252,37.24474,97.959579
396.601349,66.647499,37.24474,98.446625
395.562958,66.18531,36.952736,99.475845
397.105988,66.499603,37.103447,99.733131
397.51355,66.453377,37.141121,98.125008
397.620331,66.675224,37.367191,98.327156
395.999634,67.100441,37.103447,98.226074
401.259583,67.960106,37.612099,97.454163
400.279358,67.6828,37.414288,96.562767
401.715698,67.56263,37.574417,95.414101
401.977753,67.932381,37.527325,95.754105
401.909821,67.71978,37.150543,95.662209
399.716553,67.71978,37.094028,96.480095
400.027069,68.06179,36.745502,95.937904
400.444397,68.237427,36.660728,96.866051
394.08783,67.285324,35.973106,98.290398
392.418579,67.239105,36.180332,97.242798
400.230896,68.080284,36.670151,96.277908
403.646912,68.052551,36.858543,97.830925
403.23938,67.950859,36.736084,95.010025
398.707245,67.26683,36.378139,97.37767
395.970551,67.442459,36.321632,97.921227
393.165894,67.30381,36.613632,96.953888
400.444397,68.292885,37.103447,96.631447
400.551147,68.311371,37.122284,95.277176
398.794586,68.034058,36.896214,94.936325
400.657867,67.895409,36.877377,95.857605
399.959137,67.729012,36.745502,96.870972
399.43512,67.608849,36.312206,96.060257
400.813171,68.126495,36.980988,95.065292
398.134705,67.479431,36.717247,94.779709
402.96759,67.793716,36.886799,94.503311
406.849487,67.692039,36.688988,93.803154
406.257446,68.089531,36.717247,93.139862
406.422455,68.108017,37.018673,92.808197
401.861267,67.109688,36.44408,93.075356
398.94986,66.129852,36.170918,92.614731
402.404755,66.037422,36.095558,92.384407
407.61615,66.684471,36.736084,93.130646
407.771423,66.009674,36.312206,94.061134
405.510254,65.325645,35.973106,94.881042
409.362946,66.296242,36.613632,95.253326
415.282867,67.155907,37.24474,94.209496
414.487061,66.76767,37.235317,94.034004
415.389587,67.322296,37.565002,94.588234
413.953278,66.730209,37.403618,93.184181
416.457092,67.436195,37.66943,94.274147
417.204376,67.323235,37.840309,94.144829
420.989166,67.615051,37.916252,94.421967
423.764709,68.255142,38.29599,93.488998
424.269348,68.5093,38.580784,94.237228
429.529358,69.234116,38.941532,95.142456
428.066284,69.083511,38.808628,94.77298
425.845367,68.170418,38.04916,95.42881
423.663483,68.273972,37.868786,95.659729
425.19278,67.850372,37.735886,94.505089
421.978271,66.796097,37.185268,95.447289
420.254181,66.880814,37.308685,95.548874
424.861542,67.464432,37.688416,95.299484
425.075867,67.511505,37.460575,95.705925
426.751282,67.417366,37.261215,93.978577
431.787231,68.245728,37.555515,95.087021
432.283997,68.170418,37.973213,94.547974
431.641083,67.407944,37.745377,93.649551
428.261047,66.240723,36.976418,92.325058
427.17981,66.739616,37.394123,91.769348
428.261047,66.927887,37.422604,91.889748
430.988525,67.530327,37.802338,92.362114
434.456146,68.819946,38.647236,93.390213
437.904388,69.92128,39.150387,94.372009
437.631714,69.525932,38.932037,93.816261
439.151245,69.4412,38.979504,93.862587
442.414368,69.893051,38.694706,94.288628
443.398224,69.855392,38.618759,95.353783
440.456482,69.497688,38.333961,94.196014
