Date,SPY,EFA,EEM,TLT
2005-04-28,78.218361,28.500116,14.515957,48.765388
2005-04-29,79.280022,28.957731,14.809528,48.681118
2005-05-02,79.725227,28.948471,14.90788,48.67054
2005-05-03,79.862221,29.011463,14.893829,48.802696
2005-05-04,80.478653,29.35606,15.299797,48.374565
2005-05-05,80.451202,29.398678,15.380409,48.485558
2005-05-06,80.197815,29.27084,15.42182,48.126194
2005-05-09,80.697792,29.33754,15.43586,48.173763
2005-05-10,79.862221,28.929947,15.089056,48.517258
2005-05-11,80.30056,29.059629,15.159303,48.665302
2005-05-12,79.417038,28.698349,14.90048,48.855526
2005-05-13,79.259468,28.531609,14.747412,49.045776
2005-05-16,79.999191,28.646475,14.922672,48.987617
2005-05-17,80.533386,28.642761,14.926368,49.125057
2005-05-18,81.36219,28.966991,15.223637,49.452732
2005-05-19,81.704643,28.987375,15.279096,49.32592
2005-05-20,81.588196,28.865091,15.240646,49.384007
2005-05-23,82.040245,29.104101,15.290932,49.769844
2005-05-24,81.848465,29.028143,15.246563,49.907269
2005-05-25,81.786842,28.948471,15.137118,49.55843
2005-05-26,82.225235,28.966991,15.307201,49.542572
2005-05-27,82.362167,29.087421,15.410728,49.595409
2005-05-31,81.834808,28.707611,15.277621,50.208515
2005-06-01,82.533409,28.881767,15.458051,50.823311
2005-06-02,82.711456,29.128181,15.575626,50.945297
2005-06-03,82.293663,28.855835,15.495024,50.526249
2005-06-06,82.218391,29.046661,15.651053,50.791458
2005-06-07,82.279984,29.194874,15.573408,51.194668
2005-06-08,82.129295,29.087421,15.514244,50.950619
2005-06-09,82.519714,29.202291,15.595592,50.908195
2005-06-10,82.327896,29.091137,15.639965,50.335297
2005-06-13,82.588211,28.991085,15.702079,50.032925
2005-06-14,82.779968,28.957731,15.766414,49.704044
2005-06-15,82.9375,29.130032,15.883991,49.794193
2005-06-16,83.149811,29.224525,16.025972,50.04351
2005-06-17,83.457932,29.663614,16.218979,50.038288
2005-06-20,83.48542,29.385704,16.072556,49.953354
2005-06-21,83.533585,29.608034,15.99491,50.31937
2005-06-22,83.602341,29.519102,16.145769,50.929386
2005-06-23,82.426392,29.185608,15.861806,50.876358
2005-06-24,81.821198,29.180059,15.80635,51.130959
2005-06-27,81.938103,29.113361,15.906178,51.268906
2005-06-28,82.625816,29.280096,16.025972,50.918808
2005-06-29,82.405769,29.157825,15.932796,50.839264
2005-06-30,81.958755,29.118912,15.883991,51.295429
2005-07-01,82.199432,29.080013,15.94167,50.673717
2005-07-05,82.859627,29.113361,16.012659,50.194641
2005-07-06,82.165115,29.035551,15.935014,50.471432
2005-07-07,82.488289,28.874353,15.981601,50.577892
2005-07-08,83.430405,29.263424,16.147985,50.370304
2005-07-11,83.856773,29.474636,16.394234,50.370304
2005-07-12,84.076836,29.780336,16.589455,50.088184
2005-07-13,84.193733,29.541332,16.578362,50.013702
2005-07-14,84.523827,29.624702,16.673752,49.885937
2005-07-15,84.475693,29.546894,16.582798,50.019005
2005-07-18,84.138733,29.463518,16.531776,49.646366
2005-07-19,84.59948,29.53022,16.720343,49.822002
2005-07-20,84.888298,29.730307,16.722561,50.093498
2005-07-21,84.393196,29.791449,16.90447,49.412239
2005-07-22,84.957092,29.763659,16.864536,49.795467
2005-07-25,84.7164,29.680285,16.718124,49.614449
2005-07-26,84.819565,29.591356,16.813522,49.694313
2005-07-27,85.129005,29.930403,16.90447,49.614449
2005-07-28,85.665398,30.136061,17.115227,50.056267
2005-07-29,85.094597,29.991537,17.104134,49.56123
2005-08-01,85.032738,30.286123,17.383656,49.376904
2005-08-02,85.541634,30.50289,17.692015,49.216667
2005-08-03,85.768555,30.730766,17.64765,49.457027
2005-08-04,85.080864,30.480648,17.492359,49.355556
2005-08-05,84.503212,30.369484,17.170687,48.970882
2005-08-08,84.345001,30.441755,17.288263,48.880013
2005-08-09,84.853928,30.830809,17.636551,49.061749
2005-08-10,84.81266,31.042027,17.825121,49.008297
2005-08-11,85.14962,31.542257,17.725294,49.350174
2005-08-12,84.626991,31.347715,17.536726,49.852402
2005-08-15,85.14962,31.403305,17.658741,49.724155
2005-08-16,84.042442,31.064259,17.352598,50.071438
2005-08-17,84.035583,30.986439,17.363688,49.740231
2005-08-18,84.028702,30.652954,17.04423,50.108879
2005-08-19,84.22123,30.803022,16.977678,50.103481
2005-08-22,84.22123,31.142063,17.188429,50.050098
2005-08-23,84.063087,31.008682,17.026485,50.279823
2005-08-24,83.313522,30.680746,16.804638,50.327869
2005-08-25,83.616081,30.797461,16.99321,50.488201
2005-08-26,83.045288,30.697428,16.971029,50.472149
2005-08-29,83.684868,30.680746,17.157372,50.536278
2005-08-30,83.244751,30.591816,16.977678,50.856834
2005-08-31,84.296906,31.142063,17.330418,51.284241
2005-09-01,84.234993,31.514454,17.570005,50.975407
2005-09-02,84.083755,31.625628,17.725294,51.018307
2005-09-06,85.067101,32.014683,17.947138,50.659138
2005-09-07,85.211517,31.925758,17.969322,50.181919
2005-09-08,84.929573,31.681198,17.940487,50.235573
2005-09-09,85.686043,32.098061,18.20447,50.396442
2005-09-12,85.514137,31.847954,18.177853,50.047916
2005-09-13,85.039619,31.631184,17.973761,50.310631
2005-09-14,84.730141,31.653418,17.909426,50.117615
2005-09-15,84.688896,31.675642,18.013689,49.704773
2005-09-16,85.291107,32.031368,18.290995,49.377769
2005-09-19,85.007957,31.820156,18.264374,49.484993
2005-09-20,84.289719,31.703436,18.313177,49.613644
2005-09-21,83.502411,31.736782,18.486216,50.074749
2005-09-22,83.799377,31.703436,18.302084,50.026463
2005-09-23,83.868446,31.570042,18.286554,49.651211
2005-09-26,83.965118,31.914646,18.448503,49.426029
2005-09-27,83.944405,31.79237,18.326483,49.495667
2005-09-28,84.027275,32.120293,18.535017,49.828094
2005-09-29,84.711006,32.503796,18.861128,49.602917
2005-09-30,84.973404,32.292591,18.830067,49.431332
2005-10-03,84.669533,32.181431,18.949869,49.04493
2005-10-04,83.716484,31.970228,18.772394,49.206364
2005-10-05,82.618423,31.692316,18.202255,49.421703
2005-10-06,82.321442,31.542257,17.565565,49.233307
2005-10-07,82.604576,31.653418,18.000381,49.432453
2005-10-10,81.907082,31.497787,17.940487,49.400139
2005-10-11,81.789642,31.53669,18.018126,49.297909
2005-10-12,81.147415,31.325474,17.465742,48.818855
2005-10-13,81.099045,31.25878,17.357033,48.641228
2005-10-14,81.955421,31.553368,17.290476,48.565903
2005-10-17,82.2593,31.236557,17.481268,48.555107
2005-10-18,81.368385,30.875282,17.037579,48.608959
2005-10-19,82.72197,31.125395,17.370342,48.630455
2005-10-20,81.264847,30.41396,16.671535,48.759666
2005-10-21,81.582504,30.547352,17.115227,49.211781
2005-10-24,82.846321,31.025345,17.576656,48.829597
2005-10-25,82.680573,31.058701,17.230583,48.409775
2005-10-26,82.438858,31.003111,17.2927,48.054554
2005-10-27,81.561783,30.941973,16.882288,48.226753
2005-10-28,82.735809,31.208767,17.325974,48.232189
2005-10-31,82.963715,31.264345,17.636551,48.323685
2005-11-01,83.212334,31.531134,17.947138,48.268021
2005-11-02,84.082512,31.964664,18.22444,48.040905
2005-11-03,84.441681,31.948,18.244404,47.716553
2005-11-04,84.331139,31.653418,18.206694,47.640846
2005-11-07,84.414017,31.836828,18.220005,47.803051
2005-11-08,84.414017,31.759012,18.049189,48.268021
2005-11-09,84.524513,31.736782,18.319834,47.770573
2005-11-10,85.180626,31.69788,18.348675,48.354469
2005-11-11,85.470673,31.864622,18.388601,48.381516
2005-11-14,85.422333,31.675642,18.3398,48.019276
2005-11-15,85.111526,31.50334,18.235533,48.332829
2005-11-16,85.28418,31.447756,18.39082,48.841099
2005-11-17,86.078407,31.986891,18.661467,48.959991
2005-11-18,86.416786,32.209232,18.712492,48.732906
2005-11-21,86.851906,32.253693,18.723589,48.878906
2005-11-22,87.224815,32.359303,18.714712,48.943752
2005-11-23,87.728973,32.514919,18.912151,48.754566
2005-11-25,87.798004,32.203671,18.898846,48.932949
2005-11-28,87.176506,32.287033,18.779047,49.176247
2005-11-29,87.079765,32.237019,18.612667,48.711315
2005-11-30,86.610176,31.986891,18.657038,48.657269
2005-12-01,87.494209,32.587181,19.145086,48.581192
2005-12-02,87.60466,32.709457,19.12291,48.597492
2005-12-05,87.418152,32.85397,19.278196,48.380291
2005-12-06,87.583931,32.95401,19.455669,48.87442
2005-12-07,87.072876,32.737247,19.27154,48.689789
2005-12-08,87.017639,32.731686,19.127342,49.004749
2005-12-09,87.245552,33.059616,19.322563,48.619228
2005-12-12,87.328415,33.476475,19.433487,48.526932
2005-12-13,87.922371,33.637657,19.688604,48.70612
2005-12-14,88.267654,33.620987,19.55772,49.20565
2005-12-15,88.012123,33.309738,19.477858,49.086151
2005-12-16,87.728851,33.570965,19.411297,49.249104
2005-12-19,87.27758,33.509815,19.36693,49.297958
2005-12-20,87.360909,33.515385,19.533316,49.238232
2005-12-21,87.499741,33.676567,19.850554,49.151371
2005-12-22,87.958015,33.871101,19.854994,49.542305
2005-12-23,88.006622,33.854107,19.973427,49.846386
2005-12-27,87.110947,33.542744,19.751352,50.253628
2005-12-28,87.305344,33.786179,19.805185,50.113529
2005-12-29,86.91658,33.797501,19.807428,50.222561
2005-12-30,86.444458,33.644646,19.796211,50.108059
2006-01-03,87.964905,34.771233,20.53647,50.042618
2006-01-04,88.381477,35.059956,20.72266,50.162582
2006-01-05,88.437004,34.884453,20.828093,50.102585
2006-01-06,89.172958,35.354336,21.263266,50.009888
2006-01-09,89.402061,35.371319,21.471888,50.042618
2006-01-10,89.492317,35.054287,21.213915,49.639145
2006-01-11,89.77697,35.354336,21.462914,49.557339
2006-01-12,89.42292,35.065609,21.164564,49.889946
2006-01-13,89.339584,35.201485,21.187002,50.17894
2006-01-17,89.096588,34.759907,20.816866,50.402458
2006-01-18,88.742485,34.290028,20.80566,50.386105
2006-01-19,89.082718,34.680649,21.478615,50.238911
2006-01-20,87.458099,34.15416,20.839304,50.369743
2006-01-23,87.770515,34.6297,21.444969,50.353394
2006-01-24,87.860764,34.805195,21.781448,50.108059
2006-01-25,87.937141,34.924084,21.792662,49.562767
2006-01-26,88.423149,35.337364,22.308598,49.350132
2006-01-27,89.242371,35.524178,22.564318,49.350132
2006-01-30,89.172958,35.552479,22.458887,49.30106
2006-01-31,88.520302,35.586456,22.606945,49.437332
2006-02-01,89.138199,35.694019,22.595726,49.268299
2006-02-02,88.103783,35.292065,22.01474,49.36134
2006-02-03,87.666397,35.201485,21.714144,49.711517
2006-02-06,87.8955,35.150543,22.230087,49.810005
2006-02-07,87.117882,34.890114,21.646851,49.574738
2006-02-08,87.909393,35.014671,21.714144,49.45985
2006-02-09,87.76355,35.082596,21.770227,49.684212
2006-02-10,87.923233,35.003342,21.736586,49.410587
2006-02-13,87.76355,34.759907,21.200455,49.416073
2006-02-14,88.693916,35.144867,21.736586,49.241005
2006-02-15,89.006317,34.827847,21.624418,49.36134
2006-02-16,89.672852,35.161854,22.185225,49.372253
2006-02-17,89.429794,35.059956,22.156063,49.766254
2006-02-21,89.20768,35.065609,21.960901,49.684212
2006-02-22,89.749184,35.331696,22.079796,50.023407
2006-02-23,89.617287,35.422268,22.073063,49.897541
2006-02-24,89.846413,35.541157,22.115681,49.820969
2006-02-27,89.881134,35.665703,22.31757,49.738865
2006-02-28,89.027138,35.337364,21.736586,49.985126
2006-03-01,89.818634,35.699677,22.337757,49.683071
2006-03-02,89.811707,35.631737,22.355707,49.33717
2006-03-03,89.395088,35.48455,21.983326,49.051655
2006-03-06,88.985512,35.348671,21.646851,48.623371
2006-03-07,88.846619,34.91843,20.884171,48.656292
2006-03-08,89.034081,35.0373,21.007544,48.639812
2006-03-09,88.437004,34.997677,20.794441,48.656292
2006-03-10,89.277084,35.529831,21.231863,48.475086
2006-03-13,89.443726,35.824223,21.209431,48.436691
2006-03-14,90.38102,36.203526,21.871174,48.760597
2006-03-15,90.783707,36.333736,22.124657,48.497028
2006-03-16,90.971153,36.452618,21.92725,48.936337
2006-03-17,91.047104,36.628098,22.082033,48.788078
2006-03-20,90.900742,36.701717,22.207653,48.86496
2006-03-21,90.32917,36.322414,21.759012,48.612347
2006-03-22,90.879829,36.662075,21.999029,48.716694
2006-03-23,90.691628,36.220516,21.794907,48.562962
2006-03-24,90.761353,36.509228,21.983326,48.919853
2006-03-27,90.628883,36.446949,22.117933,48.738651
2006-03-28,90.071228,36.095963,21.714144,48.282902
2006-03-29,90.635841,36.57151,22.129141,48.052254
2006-03-30,90.475502,37.013081,22.241299,47.717319
2006-03-31,90.496452,36.752659,22.207653,47.700844
2006-04-03,90.426788,37.154621,22.835745,47.716267
2006-04-04,91.005333,37.44899,22.970337,47.666683
2006-04-05,91.318954,37.573544,23.205883,47.732826
2006-04-06,91.221352,37.607498,23.086987,47.369022
2006-04-07,90.294296,37.177254,22.734804,46.906048
2006-04-10,90.433731,37.245193,22.656296,46.994194
2006-04-11,89.666969,36.99609,22.463375,47.15958
2006-04-12,89.834282,36.814934,22.593487,46.872955
2006-04-13,89.715759,36.911167,22.701162,46.542263
2006-04-17,89.680954,37.081009,22.970337,46.713131
2006-04-18,91.102875,37.839619,23.73303,46.795815
2006-04-19,91.277168,38.100033,23.878839,46.509178
2006-04-20,91.402618,37.930191,23.793591,46.470577
2006-04-21,91.416527,38.184948,23.979782,46.740704
2006-04-24,91.249237,38.224571,23.665737,46.928089
2006-04-25,90.872856,38.201946,23.340469,46.371384
2006-04-26,90.893784,38.439701,23.800329,46.294205
2006-04-27,91.332916,38.507645,23.425709,46.354832
2006-04-28,91.639595,38.513306,23.65452,46.387928
2006-05-01,90.893784,38.496319,23.647783,46.039291
2006-05-02,91.576866,39.085087,24.065025,46.161049
2006-05-03,91.235336,38.852966,24.091944,46.061443
2006-05-04,91.562935,39.153023,24.327473,45.983963
2006-05-05,92.37146,39.753117,24.720039,46.260628
2006-05-08,92.259956,39.719151,24.899487,46.288311
2006-05-09,92.441177,39.956921,24.921919,46.260628
2006-05-10,92.39241,39.832382,24.652735,46.343628
2006-05-11,91.277168,39.43042,24.024641,46.11676
2006-05-12,90.085213,38.920895,23.396545,45.734966
2006-05-15,90.266418,38.586906,22.835745,45.917545
2006-05-16,90.13398,38.530277,22.95015,46.260628
2006-05-17,88.419281,37.3018,22.162788,45.972912
2006-05-18,87.973152,37.188576,21.736586,46.598194
2006-05-19,88.593521,37.375389,22.205412,46.719948
2006-05-22,87.917419,36.554516,21.160084,46.819572
2006-05-23,87.248283,36.565823,20.929031,46.791859
2006-05-24,87.945267,36.543201,20.78322,46.813999
2006-05-25,89.032684,37.035721,21.667044,46.631393
2006-05-26,89.485764,37.335766,21.601988,46.598194
2006-05-30,87.896492,36.769638,20.671068,46.576046
2006-05-31,88.879311,37.041382,21.018759,46.29937
2006-06-01,89.729713,37.279156,21.449453,46.506023
2006-06-02,89.917923,37.641472,21.669285,47.106071
2006-06-05,88.60743,36.826256,20.749577,47.044945
2006-06-06,88.391403,36.379017,20.59704,47.267166
2006-06-07,87.729233,35.880833,20.143913,47.278294
2006-06-08,87.652534,35.088261,19.785,47.372715
2006-06-09,87.373734,35.048637,19.527033,47.62273
2006-06-12,86.425705,34.748589,18.800236,47.66161
2006-06-13,85.422012,33.661629,18.383005,47.694954
2006-06-14,86.084213,34.148487,18.910152,47.217178
2006-06-15,87.910461,35.326031,20.011562,46.944954
2006-06-16,87.269836,35.042969,19.897156,46.839378
2006-06-19,86.583717,34.867462,19.156908,46.772705
2006-06-20,86.877754,35.076935,19.392443,46.694958
2006-06-21,87.521904,35.529831,20.020535,46.706066
2006-06-22,87.136833,35.343018,19.661625,46.439392
2006-06-23,87.122841,35.241116,19.627972,46.344948
2006-06-26,87.507904,35.518524,19.627972,46.256073
2006-06-27,86.751755,34.861813,19.257849,46.483822
2006-06-28,87.339844,35.258099,19.861265,46.239399
2006-06-29,89.104141,36.560177,21.041187,46.394939
2006-06-30,89.111122,37.018734,21.06362,46.844948
2006-07-03,89.475189,37.211227,21.530212,46.798615
2006-07-05,88.964134,36.503563,20.861736,46.424961
2006-07-06,89.223152,36.888538,21.287943,46.709412
2006-07-07,88.642082,36.718693,20.884171,47.010593
2006-07-10,88.810074,37.024399,21.052408,47.055191
2006-07-11,89.202164,37.126293,21.153351,47.205803
2006-07-12,88.25,36.42997,20.682278,47.216953
2006-07-13,86.814743,35.79026,19.863512,47.400982
2006-07-14,86.478691,35.48455,19.964457,47.428902
2006-07-17,86.352692,34.986355,19.65041,47.501389
2006-07-18,86.793777,34.929745,19.924078,47.094254
2006-07-19,87.997917,35.79026,21.153351,47.540443
2006-07-20,87.395828,35.597767,20.545446,47.679859
2006-07-21,86.779732,35.597767,20.146154,47.590622
2006-07-24,88.361992,36.243153,21.052408,47.562698
2006-07-25,88.677063,36.231831,21.108488,47.423306
2006-07-26,88.796104,36.486572,21.018759,47.596191
2006-07-27,88.712036,36.713024,21.308136,47.523674
2006-07-28,89.601257,37.44899,21.765745,47.796967
2006-07-31,89.510208,37.31879,21.557127,47.858303
2006-08-01,89.069122,37.058365,21.209431,47.853832
2006-08-02,89.671227,37.465973,21.48983,48.033009
2006-08-03,89.909264,37.403698,21.467396,48.04422
2006-08-04,89.755234,37.432007,21.512262,48.335407
2006-08-07,89.545212,37.199894,21.377668,48.36343
2006-08-08,89.202164,37.069691,21.377668,48.257023
2006-08-09,88.901115,37.250843,21.458426,48.100235
2006-08-10,89.174156,37.335766,21.678263,48.027451
2006-08-11,88.922119,37.013081,21.415806,47.820259
2006-08-14,88.992126,37.137627,21.501041,47.736202
2006-08-15,90.056305,37.941517,22.028191,48.139454
2006-08-16,90.80545,38.286846,22.24354,48.464188
2006-08-17,91.036446,38.145317,22.274944,48.447372
2006-08-18,91.498573,38.303841,22.064087,48.587353
2006-08-21,91.106483,38.184948,21.949684,48.760948
2006-08-22,91.099464,38.077393,21.942959,48.777779
2006-08-23,90.84742,37.941517,21.545906,48.800163
2006-08-24,90.770424,37.833954,21.487587,48.889751
2006-08-25,90.882454,37.805641,21.548157,48.962563
2006-08-28,91.316505,37.964161,21.792662,49.007332
2006-08-29,91.421532,38.269878,21.866688,49.074532
2006-08-30,91.477531,38.269878,21.960901,49.20335
2006-08-31,91.463501,38.269878,21.898096,49.320915
2006-09-01,92.009659,38.552925,22.142599,49.337826
2006-09-05,92.184654,38.756729,22.263731,49.028603
2006-09-06,91.372528,38.10569,21.624418,48.961121
2006-09-07,90.952446,37.647125,21.377668,49.056728
2006-09-08,91.211502,37.658455,21.552641,49.096024
2006-09-11,91.302505,37.432007,21.088299,49.051086
2006-09-12,92.198692,37.862251,21.449453,49.298439
2006-09-13,92.56974,37.788662,21.770227,49.320915
2006-09-14,92.576729,37.839619,21.590771,49.208515
2006-09-15,92.794006,37.760361,21.718636,49.169167
2006-09-18,92.920593,37.91888,21.963148,49.090466
2006-09-19,92.68856,37.567875,21.624418,49.641357
2006-09-20,93.180771,37.935856,22.068575,49.714455
2006-09-21,92.730728,38.026436,21.530212,50.169842
2006-09-22,92.44944,37.839619,21.256538,50.417187
2006-09-25,93.159653,37.998131,21.50329,50.771347
2006-09-26,93.933189,38.088703,21.756779,50.557766
2006-09-27,94.045708,38.332142,21.707417,50.411594
2006-09-28,94.010567,38.439701,21.882387,50.327232
2006-09-29,93.933189,38.354786,21.707417,50.265415
